Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:25:23.705 PM,39.826408,38.818745,104.438904,609.858276,43.359623,22.000000,22.000000,22.000000,7326.108887,7420.944824,7119.873535,400.909058,4001.090332,1815.756104,212.580521,75.660492,76.529510,77.045036,0.000000
08-29-2009 : 12:25:23.709 PM,39.807549,39.129719,104.569954,610.623413,43.260189,22.000000,22.000000,22.000000,7387.377441,7357.225098,7091.878418,767.076111,1392.054199,2249.654785,209.745605,75.634323,76.524017,77.012764,0.000000
08-29-2009 : 12:25:23.713 PM,39.919140,38.919285,105.572479,611.072876,43.578629,22.000000,22.000000,22.000000,7439.364746,7411.593262,7097.397949,3181.390869,1995.905640,3768.937500,211.760849,75.599335,76.480598,77.016617,0.000000
08-29-2009 : 12:25:23.717 PM,39.997326,39.037457,105.495567,610.905090,43.535439,22.000000,22.000000,22.000000,7438.319336,7390.556152,7082.955566,1691.785767,2637.770020,444.329956,206.997482,75.616051,76.515793,76.917984,0.000000
08-29-2009 : 12:25:23.721 PM,39.949551,38.871307,104.558632,611.317505,43.470596,22.000000,22.000000,22.000000,7363.149414,7369.961914,7086.406738,1199.642334,1935.656006,-7.426765,209.787720,75.672325,76.422440,76.942963,0.000000
08-29-2009 : 12:25:23.725 PM,40.246048,38.990444,105.444527,611.432373,43.094151,22.000000,22.000000,22.000000,7412.187500,7327.085449,7065.372559,360.691956,3362.639160,-37.875423,209.562454,75.562035,76.480965,76.904457,0.000000
08-29-2009 : 12:25:23.729 PM,40.568668,38.926773,105.291397,611.414124,43.375004,22.000000,22.000000,22.000000,7316.666992,7409.359863,7078.892578,794.594116,1421.478882,1699.917358,210.608948,75.470741,76.416779,76.899536,0.000000
08-29-2009 : 12:25:23.733 PM,40.295097,39.422642,105.454628,611.072083,43.570419,22.000000,22.000000,22.000000,7319.535156,7323.588379,7147.738770,1153.104614,1385.491089,1602.033813,207.283813,75.548386,76.392181,76.881012,0.000000
08-29-2009 : 12:25:23.737 PM,40.509075,39.220730,105.467949,611.093933,43.351627,22.000000,22.000000,22.000000,7367.033203,7435.757812,7080.399414,190.547485,3448.313477,154.109192,208.634811,75.365120,76.322731,76.890907,0.000000
08-29-2009 : 12:25:23.741 PM,40.004078,39.130707,105.558197,611.459778,43.442112,22.000000,22.000000,22.000000,7432.809082,7379.264160,7133.308105,1637.474243,5227.516113,1285.443848,209.361877,75.452858,76.336945,76.827904,0.000000
08-29-2009 : 12:25:23.745 PM,40.264084,39.452457,105.050125,611.371033,43.504471,22.000000,22.000000,22.000000,7384.205078,7343.309082,7119.084473,1315.584351,1836.299683,1545.484497,208.199371,75.590401,76.465729,76.856651,0.000000
08-29-2009 : 12:25:23.749 PM,40.390503,39.063046,105.530525,611.505188,43.755222,22.000000,22.000000,22.000000,7366.753906,7339.369141,7203.926270,2885.795898,755.585327,3310.942139,207.343735,75.493126,76.486298,76.894012,0.000000
08-29-2009 : 12:25:23.753 PM,40.290844,39.250557,106.104675,611.252563,43.758034,22.000000,22.000000,22.000000,7313.008789,7364.298828,7152.480469,3113.595215,1069.287354,1349.589355,204.976227,75.540947,76.510559,77.017128,0.000000
08-29-2009 : 12:25:23.757 PM,40.211494,39.272484,106.355988,611.600891,43.513138,22.000000,22.000000,22.000000,7398.743652,7354.914551,7125.316895,2358.407715,1117.762451,1675.116455,206.973633,75.476875,76.509705,76.762421,0.000000
08-29-2009 : 12:25:23.761 PM,40.151768,39.488869,106.032379,611.982056,43.468433,22.000000,22.000000,22.000000,7344.410156,7360.540527,7073.577637,811.139954,1264.587891,1391.264282,207.831192,75.680565,76.658730,76.967522,0.000000
08-29-2009 : 12:25:23.765 PM,40.798176,39.200058,105.851410,611.686523,43.232780,22.000000,22.000000,22.000000,7384.932617,7398.889160,7107.638672,85.475578,3060.161377,1448.265381,205.813446,75.635574,76.523720,76.893517,0.000000
08-29-2009 : 12:25:23.769 PM,40.815174,39.454266,105.603806,612.331970,43.743050,22.000000,22.000000,22.000000,7404.856934,7344.105469,7030.091797,1589.695190,2350.210205,1948.540283,207.514313,75.762672,76.509941,76.934250,0.000000
08-29-2009 : 12:25:23.773 PM,40.632401,39.530884,106.055725,612.459167,43.389557,22.000000,22.000000,22.000000,7424.104492,7401.272949,7053.515137,1913.967407,507.455414,3400.970947,204.820267,75.610451,76.535698,76.807976,0.000000
08-29-2009 : 12:25:23.777 PM,40.651123,39.546680,105.880760,611.746704,43.898209,22.000000,22.000000,22.000000,7396.804199,7380.442383,7094.870605,2203.611084,1720.795410,2826.361816,207.210266,75.701195,76.640388,76.954559,0.000000
08-29-2009 : 12:25:23.781 PM,40.816257,39.388332,106.102333,612.420044,43.508724,22.000000,22.000000,22.000000,7350.977539,7356.909180,7137.376465,2594.690918,387.464630,235.784424,207.253754,75.592407,76.535652,76.966133,0.000000
08-29-2009 : 12:25:23.785 PM,40.817097,39.521172,105.700012,612.825012,43.645962,22.000000,22.000000,22.000000,7344.555176,7390.495605,7070.222656,880.359192,2505.926758,1046.339844,203.753998,75.558289,76.505928,76.854042,0.000000
08-29-2009 : 12:25:23.789 PM,40.843220,39.892262,105.683388,611.815002,43.546955,22.000000,22.000000,22.000000,7404.968262,7361.448730,7174.630371,1075.099731,1074.917725,955.136902,202.276932,75.484375,76.426132,76.866287,0.000000
08-29-2009 : 12:25:23.793 PM,40.673088,39.295036,106.560013,611.603149,43.628723,22.000000,22.000000,22.000000,7362.456055,7328.586914,7066.955566,1989.631714,707.582458,1886.308105,204.260605,75.434578,76.287369,76.653313,0.000000
08-29-2009 : 12:25:23.797 PM,40.877949,39.587524,106.661812,613.008972,43.573326,22.000000,22.000000,22.000000,7402.649902,7359.953125,7043.192383,2109.086914,4600.266113,2319.058838,203.359100,75.347382,76.373833,76.690384,0.000000
08-29-2009 : 12:25:23.801 PM,40.607990,39.489094,106.558846,611.744812,43.749714,22.000000,22.000000,22.000000,7398.517090,7317.548828,7180.861328,2850.285889,2275.510254,1642.695679,202.754852,75.494202,76.365051,76.755333,0.000000
08-29-2009 : 12:25:23.805 PM,40.889893,39.477848,106.481514,611.289856,43.564190,22.000000,22.000000,22.000000,7346.458984,7329.477539,7107.349121,2092.434082,4049.722900,2028.077148,202.757248,75.639488,76.419479,76.795952,0.000000
08-29-2009 : 12:25:23.809 PM,40.561859,39.478096,106.182785,611.508179,43.589088,22.000000,22.000000,22.000000,7378.639648,7354.188477,7003.246094,4284.563965,1276.560425,313.221802,198.977890,75.639565,76.541275,76.819031,0.000000
08-29-2009 : 12:25:23.813 PM,40.774261,39.568836,105.741234,612.501770,43.759041,22.000000,22.000000,22.000000,7346.521973,7372.704590,7162.632324,473.847778,818.158386,2333.803467,199.852341,75.393867,76.379631,76.841324,0.000000
08-29-2009 : 12:25:23.817 PM,40.809784,39.875320,106.850075,611.624512,43.790016,22.000000,22.000000,22.000000,7368.040039,7363.565918,7075.945312,1572.943237,2539.928955,6174.756348,198.564194,75.550224,76.468979,76.769867,0.000000
08-29-2009 : 12:25:23.821 PM,41.236294,39.313435,106.527283,613.518982,43.941784,22.000000,22.000000,22.000000,7384.063477,7399.123047,6998.057617,1432.184692,750.518677,2403.660156,199.352371,75.635460,76.539406,76.896225,0.000000
08-29-2009 : 12:25:23.825 PM,40.945061,39.603813,106.524323,613.050903,43.895050,22.000000,22.000000,22.000000,7368.182129,7300.340820,7112.019531,3600.831543,108.668571,770.337769,198.581482,75.496277,76.446495,76.730003,0.000000
08-29-2009 : 12:25:23.829 PM,41.013893,39.545925,107.185097,611.755432,43.436104,22.000000,22.000000,22.000000,7319.761719,7320.256348,7128.517090,2666.759277,1065.095215,2905.928711,196.860458,75.648163,76.492981,76.910339,0.000000
08-29-2009 : 12:25:23.833 PM,41.260845,39.467560,106.864624,611.800598,43.477348,22.000000,22.000000,22.000000,7376.741699,7270.370117,7088.481445,2760.462402,854.852417,862.511963,200.870880,75.672241,76.447807,76.993805,0.000000
08-29-2009 : 12:25:23.837 PM,40.978367,39.994995,106.765984,611.242310,43.705791,22.000000,22.000000,22.000000,7394.380859,7335.969238,7101.750000,2344.235107,2654.004883,40.520191,200.436249,75.535515,76.467590,76.898369,0.000000
08-29-2009 : 12:25:23.841 PM,41.130096,39.925312,106.136345,612.759521,43.868187,22.000000,22.000000,22.000000,7301.648437,7281.787598,7120.153320,879.307007,3662.122559,3081.439209,203.854004,75.583183,76.377060,76.752098,0.000000
08-29-2009 : 12:25:23.845 PM,41.085285,39.738197,106.947189,612.305481,43.618942,22.000000,22.000000,22.000000,7383.637695,7323.700684,7049.253418,3390.063965,478.152222,3866.845459,202.086029,75.607269,76.323563,76.826607,0.000000
08-29-2009 : 12:25:23.849 PM,41.226364,39.946285,106.768044,613.231079,43.564819,22.000000,22.000000,22.000000,7357.225098,7344.112793,7036.330566,2030.830322,1501.974365,1074.058350,198.729431,75.509560,76.396133,76.879898,0.000000
08-29-2009 : 12:25:23.853 PM,40.865543,39.925392,106.580513,612.532410,43.649284,22.000000,22.000000,22.000000,7366.832031,7390.854980,7001.942871,1987.963379,974.960815,373.174957,200.103607,75.386147,76.259148,76.720833,0.000000
08-29-2009 : 12:25:23.857 PM,41.378777,39.905323,106.436661,612.879395,43.812065,22.000000,22.000000,22.000000,7445.243652,7337.326660,7087.901855,765.444519,1947.815674,2946.464355,200.413498,75.605179,76.415573,76.862167,0.000000
08-29-2009 : 12:25:23.861 PM,41.069672,39.977531,108.140312,612.410217,43.602825,22.000000,22.000000,22.000000,7367.102051,7327.437500,7172.687988,1766.435425,4300.538574,4285.799805,197.065109,75.504547,76.314880,76.687454,0.000000
08-29-2009 : 12:25:23.865 PM,41.109268,39.689102,107.909378,612.770264,43.760498,22.000000,22.000000,22.000000,7342.731445,7334.788574,6908.256836,2167.866943,2159.837158,4051.615723,195.037964,75.530380,76.491425,76.762329,0.000000
08-29-2009 : 12:25:23.869 PM,41.163437,39.845440,107.508751,613.230469,44.125019,22.000000,22.000000,22.000000,7348.766602,7293.261230,7057.701660,569.302185,299.600586,3242.736572,196.102859,75.537392,76.434929,76.679985,0.000000
08-29-2009 : 12:25:23.873 PM,41.013798,40.221684,107.022377,612.500854,43.877762,22.000000,22.000000,22.000000,7386.556641,7319.995117,7076.140137,1334.404053,2012.529541,2712.844238,195.661072,75.679779,76.511322,76.863281,0.000000
08-29-2009 : 12:25:23.877 PM,40.997829,39.839336,107.861900,612.774841,43.649284,22.000000,22.000000,22.000000,7361.586914,7298.748047,7104.858887,229.276291,133.191956,1173.062012,193.523041,75.480698,76.495033,76.920174,0.000000
08-29-2009 : 12:25:23.881 PM,41.550903,39.842445,107.259949,612.515015,43.796093,22.000000,22.000000,22.000000,7405.832520,7301.680176,7081.462891,3903.893066,1182.584229,1892.063599,197.072357,75.677444,76.485184,76.854210,0.000000
08-29-2009 : 12:25:23.885 PM,41.456921,40.040192,107.490463,613.754272,43.527855,22.000000,22.000000,22.000000,7361.927246,7278.705078,6919.278320,1320.651978,253.567856,181.091873,197.784180,75.639694,76.440300,76.864265,0.000000
08-29-2009 : 12:25:23.889 PM,41.406120,40.173588,107.429153,613.634705,44.084698,22.000000,22.000000,22.000000,7351.603027,7340.511719,7001.817871,1361.609375,2356.600586,3217.375488,194.323502,75.377853,76.308372,76.690010,0.000000
08-29-2009 : 12:25:23.893 PM,41.209213,40.308361,108.030144,613.006592,43.774891,22.000000,22.000000,22.000000,7367.855957,7288.577637,6945.614746,153.310562,3395.161377,2389.124756,193.417328,75.321007,76.186295,76.684761,0.000000
08-29-2009 : 12:25:23.897 PM,41.718300,40.402233,108.356995,612.774414,44.050289,22.000000,22.000000,22.000000,7356.211914,7368.179687,7095.211426,973.637512,226.382111,1161.075806,197.675278,75.423401,76.386795,76.666451,0.000000
08-29-2009 : 12:25:23.901 PM,41.352047,40.179226,107.298195,613.735168,43.930088,22.000000,22.000000,22.000000,7376.131836,7342.342773,6885.738770,2784.586670,1423.222778,2306.999756,195.183777,75.648727,76.456360,76.800507,0.000000
08-29-2009 : 12:25:23.905 PM,41.587296,40.233051,107.668221,613.507202,44.081322,22.000000,22.000000,22.000000,7361.720703,7348.777344,7047.181641,3178.832275,1152.667236,3136.652100,196.435211,75.611671,76.391579,76.729141,0.000000
08-29-2009 : 12:25:23.909 PM,41.618271,40.204857,107.791916,613.218323,43.843689,22.000000,22.000000,22.000000,7299.049805,7289.972656,7055.876465,1233.533203,106.987473,174.037262,192.086838,75.424477,76.316467,76.669182,0.000000
08-29-2009 : 12:25:23.913 PM,41.638699,39.995090,108.822479,613.363220,44.200016,22.000000,22.000000,22.000000,7390.341797,7286.499023,6960.258789,319.910675,287.448151,1497.120361,193.269928,75.471870,76.309502,76.913612,0.000000
08-29-2009 : 12:25:23.917 PM,41.378311,39.907406,107.789780,613.259399,44.234638,22.000000,22.000000,22.000000,7370.744141,7292.678711,6844.048828,1900.480469,3689.946045,2572.809814,191.198273,75.582664,76.415810,76.874863,0.000000
08-29-2009 : 12:25:23.921 PM,41.681545,40.550945,108.688408,614.000854,44.208500,22.000000,22.000000,22.000000,7326.296387,7340.759277,6961.634277,2869.364990,376.769043,2702.011230,192.159103,75.614197,76.466888,76.889000,0.000000
08-29-2009 : 12:25:23.925 PM,41.569508,40.413372,108.496124,613.602356,44.109989,22.000000,22.000000,22.000000,7321.708496,7291.275391,7008.096191,2621.851562,1514.008667,1538.171631,194.755432,75.536720,76.349648,76.746193,0.000000
08-29-2009 : 12:25:23.929 PM,41.971615,40.394234,107.935745,613.405029,43.749790,22.000000,22.000000,22.000000,7373.568359,7260.788086,6955.097656,1437.351074,720.683350,981.450317,192.195435,75.542755,76.402908,76.767380,0.000000
08-29-2009 : 12:25:23.933 PM,41.992653,40.421116,108.582253,614.056580,44.108196,22.000000,22.000000,22.000000,7387.310547,7282.551270,6870.067383,2517.552002,782.448792,1187.963379,193.476364,75.452065,76.338516,76.620239,0.000000
08-29-2009 : 12:25:23.937 PM,41.478897,40.473103,108.608047,614.719788,44.319519,22.000000,22.000000,22.000000,7305.037598,7261.922363,6872.133301,3370.066162,1753.866943,1877.401001,190.213257,75.463745,76.355301,76.780602,0.000000
08-29-2009 : 12:25:23.941 PM,41.427792,40.443542,108.034073,613.983093,44.302631,22.000000,22.000000,22.000000,7365.155762,7254.861328,6957.148437,892.228577,233.076752,3576.369873,190.057678,75.649551,76.368637,76.867416,0.000000
08-29-2009 : 12:25:23.945 PM,41.851326,40.649342,107.951218,613.340576,43.740597,22.000000,22.000000,22.000000,7331.404785,7330.052246,7022.351074,1685.638428,4113.429687,2978.901367,190.821503,75.291138,76.341309,76.707916,0.000000
08-29-2009 : 12:25:23.949 PM,41.809425,40.729824,108.758095,613.468872,43.784039,22.000000,22.000000,22.000000,7299.207520,7344.271973,6957.449707,1921.949219,2962.831787,591.326355,193.102432,75.447624,76.370697,76.724998,0.000000
08-29-2009 : 12:25:23.953 PM,41.896694,40.504242,108.772171,613.909668,43.833214,22.000000,22.000000,22.000000,7282.001953,7215.929687,7009.315430,334.600159,725.801086,638.714417,194.462097,75.530975,76.340767,76.664932,0.000000
08-29-2009 : 12:25:23.957 PM,41.914715,40.705345,108.261856,613.786072,43.942623,22.000000,22.000000,22.000000,7300.212402,7282.951660,6894.625000,2434.236328,1925.689331,1295.954224,188.593155,75.573029,76.515457,76.860260,0.000000
08-29-2009 : 12:25:23.961 PM,42.076565,40.610676,109.018578,614.018127,44.231380,22.000000,22.000000,22.000000,7281.090332,7261.937012,6790.192871,1975.910522,2737.364746,2193.958008,189.956360,75.597580,76.518845,76.674980,0.000000
08-29-2009 : 12:25:23.965 PM,41.940918,40.702652,108.272041,613.947937,44.234184,22.000000,22.000000,22.000000,7320.275391,7279.474121,6965.686035,651.220947,1404.212891,1411.664062,191.998352,75.542603,76.419128,76.607254,0.000000
08-29-2009 : 12:25:23.969 PM,42.077873,40.633038,108.346237,613.652649,43.844971,22.000000,22.000000,22.000000,7253.527344,7262.504395,6911.070801,834.642090,1880.568726,3331.643311,187.685928,75.582542,76.427101,76.879593,0.000000
08-29-2009 : 12:25:23.973 PM,42.186619,40.487877,109.393082,613.877380,44.251606,22.000000,22.000000,22.000000,7375.206543,7327.143555,6809.107422,1259.225464,3370.338867,2579.006104,188.418121,75.568817,76.335762,76.649155,0.000000
08-29-2009 : 12:25:23.977 PM,42.116360,40.593540,108.415833,613.535095,44.195389,22.000000,22.000000,22.000000,7293.521484,7242.799805,6882.156250,974.808777,592.977234,1544.592896,188.572403,75.624161,76.441338,76.824051,0.000000
08-29-2009 : 12:25:23.981 PM,42.148285,40.645977,108.718941,613.044617,44.382729,22.000000,22.000000,22.000000,7344.602051,7247.234863,6760.813477,130.465256,501.500061,998.594910,183.082657,75.587074,76.475624,76.693474,0.000000
08-29-2009 : 12:25:23.985 PM,42.148014,40.473949,108.917358,612.942261,44.284092,22.000000,22.000000,22.000000,7311.704590,7219.440918,6900.520020,574.742249,4576.894043,982.624451,187.704544,75.701477,76.484810,76.789566,0.000000
08-29-2009 : 12:25:23.989 PM,42.050053,40.587830,108.431282,614.690552,44.242016,22.000000,22.000000,22.000000,7333.936523,7303.143066,6949.634277,3675.324219,3176.068115,630.738770,187.630249,75.512886,76.270607,76.612305,0.000000
08-29-2009 : 12:25:23.993 PM,42.036575,40.876049,108.831665,614.442749,43.910721,22.000000,22.000000,22.000000,7310.935547,7263.626465,6957.635254,4874.673828,1520.540405,2633.896240,187.069000,75.498184,76.419441,76.630356,0.000000
08-29-2009 : 12:25:23.997 PM,42.194763,40.577217,109.137764,614.054626,44.408180,22.000000,22.000000,22.000000,7302.669434,7227.445312,6810.845215,2515.213867,3860.831299,1964.201782,187.625534,75.607422,76.427391,76.779854,0.000000
08-29-2009 : 12:25:24.001 PM,42.215141,41.011990,108.702713,614.706299,44.043858,22.000000,22.000000,22.000000,7278.211914,7222.831543,6890.545410,1696.353394,3867.240723,3964.611084,187.492065,75.701439,76.413628,76.788696,0.000000
08-29-2009 : 12:25:24.005 PM,42.413723,40.756149,108.644539,614.209595,44.006203,22.000000,22.000000,22.000000,7300.131348,7269.928711,6828.505859,968.914490,355.391693,418.560364,184.538345,75.619141,76.370872,76.808640,0.000000
08-29-2009 : 12:25:24.009 PM,42.023815,40.856228,109.886513,614.211487,44.556698,22.000000,22.000000,22.000000,7302.622070,7299.432129,6762.903320,3352.544678,2836.713135,1105.824341,186.709869,75.625519,76.447334,76.849083,0.000000
08-29-2009 : 12:25:24.013 PM,42.136181,40.760605,108.495499,614.269104,44.279499,22.000000,22.000000,22.000000,7297.550293,7278.129883,6864.466309,3488.111328,3058.010254,1859.884399,186.566223,75.585907,76.404121,76.769608,0.000000
08-29-2009 : 12:25:24.017 PM,42.305695,40.743622,108.588852,614.262024,44.443413,22.000000,22.000000,22.000000,7279.706543,7247.843262,6917.830078,2441.150146,2356.459961,2170.519043,181.304581,75.620888,76.374313,76.727783,0.000000
08-29-2009 : 12:25:24.021 PM,42.347569,40.952393,109.564072,613.990784,44.447987,22.000000,22.000000,22.000000,7265.474609,7209.315918,6692.864258,2956.418457,1092.726074,3164.438965,184.939529,75.652298,76.397804,76.871574,0.000000
08-29-2009 : 12:25:24.025 PM,42.379280,40.870129,109.950958,613.678162,44.231487,22.000000,22.000000,22.000000,7372.026855,7221.957520,6942.257812,3413.964111,174.502975,830.017822,181.919418,75.659424,76.387367,76.740524,0.000000
08-29-2009 : 12:25:24.029 PM,42.130325,40.566193,110.245239,613.751709,44.168194,22.000000,22.000000,22.000000,7315.948730,7277.928223,6798.691895,192.508148,187.349869,4450.018066,184.637115,75.587715,76.230537,76.573067,0.000000
08-29-2009 : 12:25:24.033 PM,42.331028,40.872864,109.619217,613.723389,44.163425,22.000000,22.000000,22.000000,7284.780273,7223.045410,6757.120605,4457.676270,4241.250000,3641.659912,181.342590,75.619904,76.473518,76.778625,0.000000
08-29-2009 : 12:25:24.037 PM,42.250477,40.793949,109.065994,615.142151,44.447380,22.000000,22.000000,22.000000,7262.312500,7238.014160,6766.265137,2479.138916,1183.410400,784.346436,180.052383,75.495514,76.288818,76.738800,0.000000
08-29-2009 : 12:25:24.041 PM,42.302822,41.014484,108.913788,614.052795,44.518082,22.000000,22.000000,22.000000,7284.043457,7160.620117,6803.412109,4415.838867,1892.508179,2441.807373,177.215622,75.494537,76.260933,76.749603,0.000000
08-29-2009 : 12:25:24.045 PM,42.256855,41.108353,109.187759,614.716370,43.966496,22.000000,22.000000,22.000000,7277.921387,7248.189941,6798.753418,2787.109131,1298.668823,3274.780518,183.379425,75.671158,76.287750,76.764168,0.000000
08-29-2009 : 12:25:24.049 PM,42.745827,41.015373,109.773003,615.141907,44.069931,22.000000,22.000000,22.000000,7305.333984,7222.805176,6777.630859,2893.954590,182.580170,2208.376709,182.005844,75.486641,76.334488,76.553505,0.000000
08-29-2009 : 12:25:24.053 PM,42.338177,40.961266,110.113441,613.789734,44.309101,22.000000,22.000000,22.000000,7250.303223,7188.673340,6608.100586,4120.045410,2814.010254,1924.705811,178.913971,75.520233,76.343781,76.719528,0.000000
08-29-2009 : 12:25:24.057 PM,42.484253,40.843975,110.483315,615.497559,44.060295,22.000000,22.000000,22.000000,7255.983887,7214.432617,6707.191895,1539.293701,2266.233887,741.816895,175.194458,75.505226,76.311554,76.577499,0.000000
08-29-2009 : 12:25:24.061 PM,42.362690,40.813438,110.148132,614.630554,44.328758,22.000000,22.000000,22.000000,7316.111328,7224.494629,6747.450684,1637.976440,1634.846924,1621.759888,179.673477,75.593956,76.270775,76.737633,0.000000
08-29-2009 : 12:25:24.065 PM,42.511711,41.027504,109.468788,613.850281,44.249859,22.000000,22.000000,22.000000,7246.589355,7264.193848,6663.707520,1067.234009,820.982483,376.552551,179.597336,75.644447,76.510071,76.839203,0.000000
08-29-2009 : 12:25:24.069 PM,42.471607,41.095558,110.324387,614.636047,44.073967,22.000000,22.000000,22.000000,7323.590820,7260.514160,6618.135254,2964.785156,1524.000244,178.342239,175.845947,75.731285,76.370010,76.694214,0.000000
08-29-2009 : 12:25:24.073 PM,42.839146,40.842529,110.723648,615.412292,44.263779,22.000000,22.000000,22.000000,7262.299805,7150.307617,6696.804687,931.726929,3090.694336,456.714478,175.853943,75.549004,76.293884,76.569092,0.000000
08-29-2009 : 12:25:24.077 PM,42.551266,41.093838,110.001305,615.030945,44.198593,22.000000,22.000000,22.000000,7312.398926,7222.745605,6790.626953,3531.706543,3084.689209,1901.171997,173.865265,75.509109,76.195709,76.484627,0.000000
08-29-2009 : 12:25:24.081 PM,42.234035,40.921188,109.401825,614.789368,44.222126,22.000000,22.000000,22.000000,7301.025879,7256.896973,6708.617676,840.837585,2395.205322,90.765205,179.930389,75.754517,76.335754,76.651077,0.000000
08-29-2009 : 12:25:24.085 PM,42.308945,41.182156,109.535957,614.208740,44.538731,22.000000,22.000000,22.000000,7237.189941,7183.833496,6627.787598,528.164612,2043.093018,526.201599,175.175613,75.540726,76.195244,76.616776,0.000000
08-29-2009 : 12:25:24.089 PM,42.812191,41.249889,110.362251,614.714905,44.330841,22.000000,22.000000,22.000000,7229.963867,7156.104980,6749.391113,1684.817627,2689.113525,3005.988281,175.770737,75.563843,76.396866,76.731216,0.000000
08-29-2009 : 12:25:24.093 PM,42.648773,41.135361,110.563141,615.470337,44.382893,22.000000,22.000000,22.000000,7272.415527,7224.032715,6711.372559,1240.246338,2584.596436,900.001648,178.741623,75.589638,76.392517,76.629372,0.000000
08-29-2009 : 12:25:24.097 PM,42.439346,41.003868,109.928787,614.860107,44.426437,22.000000,22.000000,22.000000,7226.524414,7171.439941,6725.849121,2412.944824,4825.663574,464.800720,173.593826,75.628761,76.453033,76.690628,0.000000
08-29-2009 : 12:25:24.101 PM,42.528732,41.131592,109.530083,614.891724,44.458302,22.000000,22.000000,22.000000,7280.640625,7124.454102,6574.133301,2617.099854,5197.012695,793.785950,173.102753,75.712799,76.361031,76.744720,0.000000
08-29-2009 : 12:25:24.105 PM,42.936558,41.169514,109.166840,615.883728,44.379581,22.000000,22.000000,22.000000,7231.135742,7139.327148,6626.583008,1733.018188,2413.406982,1611.010864,175.825256,75.600090,76.492744,76.660225,0.000000
08-29-2009 : 12:25:24.109 PM,42.760468,41.197437,110.964699,616.016174,44.485672,22.000000,22.000000,22.000000,7281.406250,7172.963867,6617.918945,1691.644043,1578.433472,3932.028076,175.086945,75.629005,76.289719,76.693428,0.000000
08-29-2009 : 12:25:24.113 PM,42.787029,41.159687,110.599091,614.746033,44.137859,22.000000,22.000000,22.000000,7192.872070,7161.010254,6608.999512,626.069946,599.656311,865.708679,174.695984,75.741997,76.336784,76.794006,0.000000
08-29-2009 : 12:25:24.117 PM,42.689293,41.145432,110.118103,614.537842,44.474472,22.000000,22.000000,22.000000,7264.745605,7202.394531,6704.945312,525.913696,1866.035889,2845.877930,171.697220,75.711899,76.390800,76.689568,0.000000
08-29-2009 : 12:25:24.121 PM,42.725937,41.356369,110.613525,614.156189,44.210270,22.000000,22.000000,22.000000,7237.145508,7141.680176,6691.514648,918.684753,1992.950073,154.438904,174.675339,75.606773,76.403336,76.646500,0.000000
08-29-2009 : 12:25:24.125 PM,42.631268,41.239960,110.694962,615.430847,44.046661,22.000000,22.000000,22.000000,7281.560547,7161.620605,6673.884766,1502.962646,2565.170410,1194.543945,173.064697,75.520546,76.332214,76.457664,0.000000
08-29-2009 : 12:25:24.129 PM,42.691029,41.251656,110.038155,615.343872,44.541550,22.000000,22.000000,22.000000,7302.226074,7199.764648,6654.802246,1962.781128,2814.957275,1078.976685,171.335007,75.621140,76.350517,76.725349,0.000000
08-29-2009 : 12:25:24.133 PM,42.754025,41.164436,111.149811,615.069275,44.644058,22.000000,22.000000,22.000000,7207.424805,7155.316406,6615.668457,1293.348511,2256.976807,3547.450684,166.612030,75.643044,76.367439,76.708572,0.000000
08-29-2009 : 12:25:24.137 PM,42.738899,41.373230,110.095215,615.179321,44.428970,22.000000,22.000000,22.000000,7184.727051,7171.135742,6561.499512,2251.139160,1130.948120,3546.633301,170.290100,75.552544,76.259865,76.665932,0.000000
08-29-2009 : 12:25:24.141 PM,42.605461,41.197475,111.348198,615.704468,44.791298,22.000000,22.000000,22.000000,7279.090820,7155.723633,6558.346191,1423.376099,109.938042,3111.701416,170.996155,75.617928,76.241554,76.761185,0.000000
08-29-2009 : 12:25:24.145 PM,42.630428,41.079483,110.443489,615.354736,44.194843,22.000000,22.000000,22.000000,7217.621094,7169.579590,6585.090332,2043.935547,807.019714,3319.498047,170.047226,75.699226,76.342667,76.759125,0.000000
08-29-2009 : 12:25:24.149 PM,42.698917,41.221813,109.923309,614.740479,44.278004,22.000000,22.000000,22.000000,7221.676758,7103.740723,6639.187500,1932.355103,1637.907593,4206.752441,171.797577,75.650169,76.303688,76.612793,0.000000
08-29-2009 : 12:25:24.153 PM,42.470711,41.446774,109.942665,615.670898,44.483871,22.000000,22.000000,22.000000,7210.400879,7146.958496,6592.556152,2550.372803,958.544189,247.976059,170.911163,75.575157,76.299683,76.522102,0.000000
08-29-2009 : 12:25:24.157 PM,42.774109,41.494102,109.929672,615.598083,44.338352,22.000000,22.000000,22.000000,7242.991211,7126.546387,6575.312012,1256.636841,380.287964,1351.596680,172.632401,75.732132,76.503197,76.699692,0.000000
08-29-2009 : 12:25:24.161 PM,42.855400,41.105141,110.838203,615.048645,44.337772,22.000000,22.000000,22.000000,7248.062012,7120.334961,6515.520996,1588.096924,2583.401611,237.118500,168.236389,75.779160,76.502441,76.818169,0.000000
